county_name,contest_name,imprinted_id,ballot_type,counted,choice_per_voting_computer,choice_per_audit_board,consensus,record_type,audit_board_comment,timestamp,cvr_id
Archuleta,Auditor-Controller,1-1-54,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:13:05.34,48897
Archuleta,Auditor-Controller,1-1-46,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:10:30.706,48889
Archuleta,Auditor-Controller,1-1-38,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:07:20.766,48881
Archuleta,Auditor-Controller,1-1-20,std,1,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-06-29 11:41:25.442,48863
Archuleta,Auditor-Controller,1-1-2,std,2,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:35:02.032,48845
Archuleta,Auditor-Controller,1-1-31,std,1,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:43:44.546,48874
Archuleta,Auditor-Controller,1-1-50,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:11:31.82,48893
Archuleta,Auditor-Controller,1-1-9,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:36:52.6,48852
Archuleta,Auditor-Controller,1-1-49,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:11:03.267,48892
Archuleta,Auditor-Controller,1-1-66,std,1,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-07-02 14:16:36.562,48909
Archuleta,Auditor-Controller,1-1-19,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:40:43.854,48862
Archuleta,Auditor-Controller,1-1-52,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:12:38.387,48895
Archuleta,Auditor-Controller,1-1-34,std,1,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:44:50.679,48877
Archuleta,Auditor-Controller,1-1-63,std,4,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:15:58.076,48906
Archuleta,Auditor-Controller,1-1-21,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 11:41:53.989,48864
Archuleta,Auditor-Controller,1-1-18,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 11:40:05.266,48861
Archuleta,Auditor-Controller,1-1-56,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:13:31.893,48899
Archuleta,Auditor-Controller,1-1-28,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 11:42:54.191,48871
Archuleta,Auditor-Controller,1-1-60,std,1,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-07-02 14:15:26.781,48903
Archuleta,Auditor-Controller,1-1-57,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:13:59.5,48900
Archuleta,Auditor-Controller,1-1-13,std,1,"[""TONI SMART""]","[""TONI SMART""]",YES,UPLOADED,"",2018-06-29 11:38:39.291,48856
Archuleta,Auditor-Controller,1-1-40,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:08:27.569,48883
Archuleta,Auditor-Controller,1-1-8,std,3,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 11:36:23.656,48851
Archuleta,Auditor-Controller,1-1-33,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 11:44:10.838,48876
Archuleta,Auditor-Controller,1-1-11,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 11:37:40.218,48854
Archuleta,Auditor-Controller,1-1-39,std,3,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:07:56.259,48882
Archuleta,Auditor-Controller,1-1-51,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:12:05.356,48894
Archuleta,Auditor-Controller,1-1-10,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 11:37:17.337,48853
Archuleta,Auditor-Controller,1-1-23,std,2,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 11:42:22.571,48866
Archuleta,Auditor-Controller,1-1-15,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-06-29 11:39:12.437,48858
Archuleta,Auditor-Controller,1-1-44,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:09:33.253,48887
Archuleta,Auditor-Controller,1-1-36,std,2,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-07-02 14:06:48.74,48879
Archuleta,Auditor-Controller,1-1-41,std,2,"[""TONI SMART""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:09:06.214,48884
Archuleta,Auditor-Controller,1-1-12,std,1,"[""ERIC H. WOOLERY""]",[],YES,UPLOADED,"",2018-06-29 11:38:04.02,48855
Archuleta,Auditor-Controller,1-1-58,std,2,"[""ERIC H. WOOLERY""]","[""ERIC H. WOOLERY""]",YES,UPLOADED,"",2018-07-02 14:14:39.773,48901
Archuleta,Auditor-Controller,1-1-17,std,2,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-06-29 11:39:37.882,48860
Archuleta,Auditor-Controller,1-1-1,std,2,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-06-29 11:34:29.91,48844
Archuleta,Auditor-Controller,1-1-67,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:17:15.534,48910
Archuleta,Auditor-Controller,1-1-6,std,2,"[""ERIC H. WOOLERY""]","[""TONI SMART""]",YES,UPLOADED,"",2018-06-29 11:35:56.795,48849
Archuleta,Auditor-Controller,1-1-45,std,1,"[""TONI SMART""]",[],YES,UPLOADED,"",2018-07-02 14:10:00.766,48888
Archuleta,Clerk-Recorder,1-1-49,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:11:03.267,48892
Archuleta,Clerk-Recorder,1-1-18,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:40:05.266,48861
Archuleta,Clerk-Recorder,1-1-34,std,1,"[""STEVE ROCCO""]","[""STEVE ROCCO""]",YES,UPLOADED,"",2018-06-29 11:44:50.679,48877
Archuleta,Clerk-Recorder,1-1-28,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:42:54.191,48871
Archuleta,Clerk-Recorder,1-1-40,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:08:27.569,48883
Archuleta,Clerk-Recorder,1-1-1,std,2,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 11:34:29.91,48844
Archuleta,Clerk-Recorder,1-1-2,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:35:02.032,48845
Archuleta,Clerk-Recorder,1-1-58,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:14:39.773,48901
Archuleta,Clerk-Recorder,1-1-11,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 11:37:40.218,48854
Archuleta,Clerk-Recorder,1-1-8,std,3,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:36:23.656,48851
Archuleta,Clerk-Recorder,1-1-10,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:37:17.337,48853
Archuleta,Clerk-Recorder,1-1-44,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:09:33.253,48887
Archuleta,Clerk-Recorder,1-1-67,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:17:15.534,48910
Archuleta,Clerk-Recorder,1-1-46,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:10:30.706,48889
Archuleta,Clerk-Recorder,1-1-63,std,4,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:15:58.076,48906
Archuleta,Clerk-Recorder,1-1-50,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:11:31.82,48893
Archuleta,Clerk-Recorder,1-1-52,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:12:38.387,48895
Archuleta,Clerk-Recorder,1-1-57,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:13:59.5,48900
Archuleta,Clerk-Recorder,1-1-19,std,2,"[""HUGH NGUYEN""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 11:40:43.854,48862
Archuleta,Clerk-Recorder,1-1-56,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:13:31.893,48899
Archuleta,Clerk-Recorder,1-1-60,std,1,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:15:26.781,48903
Archuleta,Clerk-Recorder,1-1-6,std,2,"[""STEVE ROCCO""]","[""STEVE ROCCO""]",YES,UPLOADED,"",2018-06-29 11:35:56.795,48849
Archuleta,Clerk-Recorder,1-1-66,std,1,"[""STEVE ROCCO""]","[""STEVE ROCCO""]",YES,UPLOADED,"",2018-07-02 14:16:36.562,48909
Archuleta,Clerk-Recorder,1-1-31,std,1,"[""HUGH NGUYEN""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 11:43:44.546,48874
Archuleta,Clerk-Recorder,1-1-54,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:13:05.34,48897
Archuleta,Clerk-Recorder,1-1-12,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-06-29 11:38:04.02,48855
Archuleta,Clerk-Recorder,1-1-13,std,1,"[""HUGH NGUYEN""]","[""STEVE ROCCO""]",YES,UPLOADED,"",2018-06-29 11:38:39.291,48856
Archuleta,Clerk-Recorder,1-1-45,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:10:00.766,48888
Archuleta,Clerk-Recorder,1-1-20,std,1,"[""STEVE ROCCO""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-06-29 11:41:25.442,48863
Archuleta,Clerk-Recorder,1-1-9,std,2,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 11:36:52.6,48852
Archuleta,Clerk-Recorder,1-1-41,std,2,"[""HUGH NGUYEN""]","[""HUGH NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:09:06.214,48884
Archuleta,Clerk-Recorder,1-1-17,std,2,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 11:39:37.882,48860
Archuleta,Clerk-Recorder,1-1-51,std,2,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:12:05.356,48894
Archuleta,Clerk-Recorder,1-1-15,std,2,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 11:39:12.437,48858
Archuleta,Clerk-Recorder,1-1-39,std,3,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-07-02 14:07:56.259,48882
Archuleta,Clerk-Recorder,1-1-36,std,2,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:06:48.74,48879
Archuleta,Clerk-Recorder,1-1-23,std,2,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 11:42:22.571,48866
Archuleta,Clerk-Recorder,1-1-38,std,1,"[""STEVE ROCCO""]",[],YES,UPLOADED,"",2018-07-02 14:07:20.766,48881
Archuleta,Clerk-Recorder,1-1-21,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 11:41:53.989,48864
Archuleta,Clerk-Recorder,1-1-33,std,1,"[""HUGH NGUYEN""]",[],YES,UPLOADED,"",2018-06-29 11:44:10.838,48876
Archuleta,District Attorney-Public Administrator,1-1-36,std,2,"[""BRETT MURDOCK""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-07-02 14:06:48.74,48879
Archuleta,District Attorney-Public Administrator,1-1-45,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 14:10:00.766,48888
Archuleta,District Attorney-Public Administrator,1-1-58,std,2,"[""BRETT MURDOCK""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-07-02 14:14:39.773,48901
Archuleta,District Attorney-Public Administrator,1-1-1,std,2,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 11:34:29.91,48844
Archuleta,District Attorney-Public Administrator,1-1-63,std,4,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 14:15:58.076,48906
Archuleta,District Attorney-Public Administrator,1-1-9,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 11:36:52.6,48852
Archuleta,District Attorney-Public Administrator,1-1-20,std,1,"[""BRETT MURDOCK""]","[""LENORE ALBERT-SHERIDAN""]",YES,UPLOADED,"",2018-06-29 11:41:25.442,48863
Archuleta,District Attorney-Public Administrator,1-1-51,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 14:12:05.356,48894
Archuleta,District Attorney-Public Administrator,1-1-67,std,1,"[""TONY RACKAUCKAS""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-07-02 14:17:15.534,48910
Archuleta,District Attorney-Public Administrator,1-1-15,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 11:39:12.437,48858
Archuleta,District Attorney-Public Administrator,1-1-41,std,2,"[""TONY RACKAUCKAS""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-07-02 14:09:06.214,48884
Archuleta,District Attorney-Public Administrator,1-1-28,std,2,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 11:42:54.191,48871
Archuleta,District Attorney-Public Administrator,1-1-44,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:09:33.253,48887
Archuleta,District Attorney-Public Administrator,1-1-23,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 11:42:22.571,48866
Archuleta,District Attorney-Public Administrator,1-1-10,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 11:37:17.337,48853
Archuleta,District Attorney-Public Administrator,1-1-33,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 11:44:10.838,48876
Archuleta,District Attorney-Public Administrator,1-1-18,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 11:40:05.266,48861
Archuleta,District Attorney-Public Administrator,1-1-39,std,3,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 14:07:56.259,48882
Archuleta,District Attorney-Public Administrator,1-1-17,std,2,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 11:39:37.882,48860
Archuleta,District Attorney-Public Administrator,1-1-21,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 11:41:53.989,48864
Archuleta,District Attorney-Public Administrator,1-1-19,std,2,"[""TONY RACKAUCKAS""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-06-29 11:40:43.854,48862
Archuleta,District Attorney-Public Administrator,1-1-56,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:13:31.893,48899
Archuleta,District Attorney-Public Administrator,1-1-38,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:07:20.766,48881
Archuleta,District Attorney-Public Administrator,1-1-60,std,1,"[""BRETT MURDOCK""]","[""LENORE ALBERT-SHERIDAN""]",YES,UPLOADED,"",2018-07-02 14:15:26.781,48903
Archuleta,District Attorney-Public Administrator,1-1-52,std,1,"[""BRETT MURDOCK""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-07-02 14:12:38.387,48895
Archuleta,District Attorney-Public Administrator,1-1-8,std,3,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 11:36:23.656,48851
Archuleta,District Attorney-Public Administrator,1-1-57,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-07-02 14:13:59.5,48900
Archuleta,District Attorney-Public Administrator,1-1-31,std,1,"[""TONY RACKAUCKAS""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-06-29 11:43:44.546,48874
Archuleta,District Attorney-Public Administrator,1-1-66,std,1,"[""BRETT MURDOCK""]","[""TODD SPITZER""]",YES,UPLOADED,"",2018-07-02 14:16:36.562,48909
Archuleta,District Attorney-Public Administrator,1-1-54,std,2,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:13:05.34,48897
Archuleta,District Attorney-Public Administrator,1-1-2,std,2,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 11:35:02.032,48845
Archuleta,District Attorney-Public Administrator,1-1-11,std,1,"[""TONY RACKAUCKAS""]",[],YES,UPLOADED,"",2018-06-29 11:37:40.218,48854
Archuleta,District Attorney-Public Administrator,1-1-49,std,1,"[""TONY RACKAUCKAS""]","[""TONY RACKAUCKAS""]",YES,UPLOADED,"",2018-07-02 14:11:03.267,48892
Archuleta,District Attorney-Public Administrator,1-1-13,std,1,"[""TONY RACKAUCKAS""]","[""BRETT MURDOCK""]",YES,UPLOADED,"",2018-06-29 11:38:39.291,48856
Archuleta,District Attorney-Public Administrator,1-1-40,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:08:27.569,48883
Archuleta,District Attorney-Public Administrator,1-1-34,std,1,"[""BRETT MURDOCK""]","[""BRETT MURDOCK""]",YES,UPLOADED,"",2018-06-29 11:44:50.679,48877
Archuleta,District Attorney-Public Administrator,1-1-50,std,2,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:11:31.82,48893
Archuleta,District Attorney-Public Administrator,1-1-46,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-07-02 14:10:30.706,48889
Archuleta,District Attorney-Public Administrator,1-1-6,std,2,"[""BRETT MURDOCK""]","[""BRETT MURDOCK""]",YES,UPLOADED,"",2018-06-29 11:35:56.795,48849
Archuleta,District Attorney-Public Administrator,1-1-12,std,1,"[""BRETT MURDOCK""]",[],YES,UPLOADED,"",2018-06-29 11:38:04.02,48855
Archuleta,Sheriff-Coroner,1-1-63,std,4,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 14:15:58.076,48906
Archuleta,Sheriff-Coroner,1-1-58,std,2,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:14:39.773,48901
Archuleta,Sheriff-Coroner,1-1-57,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 14:13:59.5,48900
Archuleta,Sheriff-Coroner,1-1-6,std,2,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 11:35:56.795,48849
Archuleta,Sheriff-Coroner,1-1-54,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:13:05.34,48897
Archuleta,Sheriff-Coroner,1-1-31,std,1,"[""DON BARNES""]","[""DAVID C. HARRINGTON""]",YES,UPLOADED,"",2018-06-29 11:43:44.546,48874
Archuleta,Sheriff-Coroner,1-1-51,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 14:12:05.356,48894
Archuleta,Sheriff-Coroner,1-1-38,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:07:20.766,48881
Archuleta,Sheriff-Coroner,1-1-40,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:08:27.569,48883
Archuleta,Sheriff-Coroner,1-1-44,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:09:33.253,48887
Archuleta,Sheriff-Coroner,1-1-18,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 11:40:05.266,48861
Archuleta,Sheriff-Coroner,1-1-46,std,1,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:10:30.706,48889
Archuleta,Sheriff-Coroner,1-1-50,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:11:31.82,48893
Archuleta,Sheriff-Coroner,1-1-52,std,1,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:12:38.387,48895
Archuleta,Sheriff-Coroner,1-1-56,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-07-02 14:13:31.893,48899
Archuleta,Sheriff-Coroner,1-1-60,std,1,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-07-02 14:15:26.781,48903
Archuleta,Sheriff-Coroner,1-1-19,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 11:40:43.854,48862
Archuleta,Sheriff-Coroner,1-1-66,std,1,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:16:36.562,48909
Archuleta,Sheriff-Coroner,1-1-49,std,1,"[""DON BARNES""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:11:03.267,48892
Archuleta,Sheriff-Coroner,1-1-13,std,1,"[""DON BARNES""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 11:38:39.291,48856
Archuleta,Sheriff-Coroner,1-1-45,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 14:10:00.766,48888
Archuleta,Sheriff-Coroner,1-1-12,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 11:38:04.02,48855
Archuleta,Sheriff-Coroner,1-1-41,std,2,"[""DON BARNES""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:09:06.214,48884
Archuleta,Sheriff-Coroner,1-1-20,std,1,"[""DAVID C. HARRINGTON""]","[""DUKE NGUYEN""]",YES,UPLOADED,"",2018-06-29 11:41:25.442,48863
Archuleta,Sheriff-Coroner,1-1-39,std,3,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-07-02 14:07:56.259,48882
Archuleta,Sheriff-Coroner,1-1-17,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 11:39:37.882,48860
Archuleta,Sheriff-Coroner,1-1-36,std,2,"[""DAVID C. HARRINGTON""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:06:48.74,48879
Archuleta,Sheriff-Coroner,1-1-33,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 11:44:10.838,48876
Archuleta,Sheriff-Coroner,1-1-15,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 11:39:12.437,48858
Archuleta,Sheriff-Coroner,1-1-34,std,1,"[""DAVID C. HARRINGTON""]","[""DAVID C. HARRINGTON""]",YES,UPLOADED,"",2018-06-29 11:44:50.679,48877
Archuleta,Sheriff-Coroner,1-1-28,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 11:42:54.191,48871
Archuleta,Sheriff-Coroner,1-1-11,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 11:37:40.218,48854
Archuleta,Sheriff-Coroner,1-1-1,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 11:34:29.91,48844
Archuleta,Sheriff-Coroner,1-1-21,std,1,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 11:41:53.989,48864
Archuleta,Sheriff-Coroner,1-1-2,std,2,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 11:35:02.032,48845
Archuleta,Sheriff-Coroner,1-1-8,std,3,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 11:36:23.656,48851
Archuleta,Sheriff-Coroner,1-1-23,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 11:42:22.571,48866
Archuleta,Sheriff-Coroner,1-1-9,std,2,"[""DON BARNES""]",[],YES,UPLOADED,"",2018-06-29 11:36:52.6,48852
Archuleta,Sheriff-Coroner,1-1-10,std,1,"[""DAVID C. HARRINGTON""]",[],YES,UPLOADED,"",2018-06-29 11:37:17.337,48853
Archuleta,Sheriff-Coroner,1-1-67,std,1,"[""DON BARNES""]","[""DON BARNES""]",YES,UPLOADED,"",2018-07-02 14:17:15.534,48910
